time,id,x,y,angle,speed
222.00,6,611.40,604.80,270.00,0.00
222.00,60,4.80,1244.86,0.00,15.05
222.00,61,1795.20,78.40,180.00,13.14
222.00,62,450.83,595.20,90.00,11.53
222.00,63,31.67,601.60,270.00,8.21
222.00,64,598.40,11.40,180.00,0.00
222.00,65,4.80,916.75,0.00,11.63
222.00,66,1795.20,12.34,180.00,8.48
222.00,67,1148.86,-4.80,90.00,14.38
222.00,68,1204.80,1788.60,0.00,0.00
222.00,69,1795.20,1020.43,180.00,15.60
222.00,7,1795.20,732.14,180.00,12.14
222.00,70,214.25,595.20,90.00,12.27
222.00,71,785.25,4.80,270.00,13.19
222.00,72,1195.20,329.47,180.00,12.78
222.00,73,604.80,1227.62,0.00,14.42
222.00,74,1795.20,1414.31,180.00,11.43
222.00,75,1.60,1729.29,0.00,14.67
222.00,76,611.40,1201.60,270.00,0.00
222.00,77,604.80,1768.11,0.00,12.24
222.00,78,1298.95,1204.80,270.00,13.41
222.00,79,320.54,1198.40,90.00,12.42
222.00,8,1201.60,1773.60,0.00,0.00
222.00,80,601.60,440.20,0.00,13.36
222.00,81,1352.63,1204.80,270.00,11.62
222.00,82,1744.35,-4.80,90.00,13.87
222.00,83,1636.77,1795.20,90.00,11.31
222.00,84,1201.60,1781.10,0.00,0.00
222.00,85,604.80,1788.60,0.00,0.00
222.00,86,211.77,598.40,90.00,11.98
222.00,87,141.26,1804.80,270.00,12.29
222.00,88,879.35,1804.80,270.00,12.17
222.00,89,-4.80,41.73,180.00,11.55
222.00,9,397.28,1195.20,90.00,14.17
222.00,90,85.71,4.80,270.00,12.59
222.00,91,32.22,604.80,270.00,14.76
222.00,92,-4.80,837.62,180.00,12.98
222.00,93,4.80,1760.70,0.00,14.53
222.00,94,528.19,1804.80,270.00,14.76
222.00,95,1195.20,371.56,180.00,12.22
222.00,96,1219.14,4.80,270.00,10.68
222.00,97,126.51,1.60,270.00,12.98
222.00,98,1002.90,1195.20,90.00,12.99
222.00,99,1383.65,601.60,270.00,12.32
223.00,0,-4.80,1700.98,180.00,16.46
223.00,1,242.27,-4.80,90.00,11.60
223.00,10,11.40,1201.60,270.00,0.00
223.00,11,1198.40,615.92,180.00,7.53
223.00,12,1109.08,595.20,90.00,12.70
223.00,13,11.40,1204.80,270.00,0.00
223.00,14,964.12,-4.80,90.00,12.60
223.00,15,1048.31,-4.80,90.00,11.36
223.00,16,1201.60,1788.60,0.00,0.00
223.00,17,4.80,607.51,0.00,14.41
223.00,18,1.60,955.77,0.00,15.07
223.00,19,11.40,601.60,270.00,0.00
223.00,2,1321.15,601.60,270.00,12.99
223.00,20,1204.80,406.84,0.00,13.21
223.00,21,576.79,1804.80,270.00,15.67
223.00,22,604.80,461.34,0.00,12.98
223.00,23,-1.60,1411.10,180.00,12.30
223.00,24,588.60,1198.40,90.00,0.00
223.00,25,604.80,937.05,0.00,12.94
223.00,26,1788.60,598.40,90.00,0.00
223.00,27,-4.80,192.32,180.00,11.21
223.00,28,18.90,601.60,270.00,0.00
223.00,29,-1.60,180.02,180.00,14.77
223.00,3,247.35,595.20,90.00,11.01
223.00,30,1795.20,617.86,180.00,9.36
223.00,31,20.84,1804.80,270.00,14.22
223.00,32,-4.80,138.60,180.00,12.46
223.00,33,4.80,1027.75,0.00,13.84
223.00,34,4.80,1083.30,0.00,13.91
223.00,35,595.20,934.67,180.00,12.20
223.00,36,4.80,1640.88,0.00,11.89
223.00,37,601.60,391.19,0.00,12.48
223.00,38,595.20,1772.62,180.00,8.67
223.00,39,595.20,1352.58,180.00,13.38
223.00,4,1651.81,1798.40,90.00,12.27
223.00,40,343.19,1195.20,90.00,9.47
223.00,41,105.44,4.80,270.00,12.04
223.00,42,1198.40,694.43,180.00,12.33
223.00,43,751.04,1795.20,90.00,14.76
223.00,44,1.60,1613.00,0.00,11.58
223.00,45,116.51,1195.20,90.00,10.62
223.00,46,-1.60,53.47,180.00,12.57
223.00,47,1538.78,4.80,270.00,10.80
223.00,48,1788.60,595.20,90.00,0.00
223.00,49,595.20,960.31,180.00,12.51
223.00,5,1198.40,229.69,180.00,12.81
223.00,50,1312.24,1201.60,270.00,13.18
223.00,51,152.86,1804.80,270.00,11.72
223.00,52,4.80,1713.81,0.00,13.28
223.00,53,270.28,-4.80,90.00,11.51
223.00,54,24.23,1801.60,270.00,14.10
223.00,55,52.86,1804.80,270.00,15.09
223.00,56,604.80,438.10,0.00,13.06
223.00,57,657.95,604.80,270.00,13.35
223.00,58,4.80,1618.76,0.00,11.37
223.00,59,262.48,-1.60,90.00,13.57
223.00,6,611.40,604.80,270.00,0.00
223.00,60,4.80,1260.67,0.00,15.81
223.00,61,1795.20,64.54,180.00,13.86
223.00,62,463.21,595.20,90.00,12.39
223.00,63,27.35,601.60,270.00,4.32
223.00,64,598.40,11.40,180.00,0.00
223.00,65,4.80,928.28,0.00,11.53
223.00,66,1795.20,7.54,180.00,4.80
223.00,67,1163.84,-4.80,90.00,14.98
223.00,68,1204.80,1788.60,0.00,0.00
223.00,69,1795.20,1005.20,180.00,15.23
223.00,7,1795.20,720.98,180.00,11.16
223.00,70,226.46,595.20,90.00,12.22
223.00,71,772.14,4.80,270.00,13.11
223.00,72,1195.20,315.91,180.00,13.55
223.00,73,604.80,1242.38,0.00,14.76
223.00,74,1795.20,1402.60,180.00,11.71
223.00,75,1.60,1743.74,0.00,14.45
223.00,76,611.40,1201.60,270.00,0.00
223.00,77,604.80,1776.41,0.00,8.30
223.00,78,1285.36,1204.80,270.00,13.59
223.00,79,333.16,1198.40,90.00,12.61
223.00,8,1201.60,1773.60,0.00,0.00
223.00,80,601.60,453.31,0.00,13.11
223.00,81,1340.75,1204.80,270.00,11.89
223.00,82,1758.63,-4.80,90.00,14.28
223.00,83,1647.39,1795.20,90.00,10.62
223.00,84,1201.60,1781.10,0.00,0.00
223.00,85,604.80,1788.60,0.00,0.00
223.00,86,224.27,598.40,90.00,12.50
223.00,87,128.64,1804.80,270.00,12.62
223.00,88,866.50,1804.80,270.00,12.85
223.00,89,-4.80,30.88,180.00,10.85
223.00,9,411.86,1195.20,90.00,14.58
223.00,90,72.05,4.80,270.00,13.65
223.00,91,21.47,604.80,270.00,10.75
223.00,92,-4.80,824.63,180.00,12.99
223.00,93,4.80,1775.67,0.00,14.97
223.00,94,512.52,1804.80,270.00,15.67
223.00,95,1195.20,359.47,180.00,12.09
223.00,96,1211.19,4.80,270.00,7.95
223.00,97,113.71,1.60,270.00,12.80
223.00,98,1016.67,1195.20,90.00,13.77
223.00,99,1371.02,601.60,270.00,12.62
224.00,0,-4.80,1685.41,180.00,15.57
224.00,1,253.09,-4.80,90.00,10.82
224.00,10,11.40,1201.60,270.00,0.00
224.00,11,1198.40,612.14,180.00,3.78
224.00,12,1121.01,595.20,90.00,11.93
224.00,13,11.40,1204.80,270.00,0.00
224.00,14,977.39,-4.80,90.00,13.27
224.00,15,1059.91,-4.80,90.00,11.60
224.00,16,1201.60,1788.60,0.00,0.00
224.00,17,4.80,621.69,0.00,14.19
224.00,18,1.60,971.57,0.00,15.80
224.00,19,11.40,601.60,270.00,0.00
224.00,2,1308.29,601.60,270.00,12.85
224.00,20,1204.80,419.28,0.00,12.44
224.00,21,561.33,1804.80,270.00,15.46
224.00,22,604.80,474.53,0.00,13.19
224.00,23,-1.60,1398.81,180.00,12.29
224.00,24,588.60,1198.40,90.00,0.00
224.00,25,604.80,949.10,0.00,12.05
224.00,26,1788.60,598.40,90.00,0.00
224.00,27,-4.80,181.70,180.00,10.62
224.00,28,18.90,601.60,270.00,0.00
224.00,29,-1.60,165.57,180.00,14.45
224.00,3,259.47,595.20,90.00,12.12
224.00,30,1795.20,612.98,180.00,4.88
224.00,31,6.92,1804.80,270.00,13.92
224.00,32,-4.80,127.18,180.00,11.42
224.00,33,4.80,1041.27,0.00,13.52
224.00,34,4.80,1097.86,0.00,14.55
224.00,35,595.20,922.27,180.00,12.40
224.00,36,4.80,1651.80,0.00,10.92
224.00,37,601.60,403.31,0.00,12.13
224.00,38,595.20,1761.78,180.00,10.84
224.00,39,595.20,1339.07,180.00,13.50
224.00,4,1664.72,1798.40,90.00,12.90
224.00,40,353.22,1195.20,90.00,10.04
224.00,41,92.66,4.80,270.00,12.78
224.00,42,1198.40,681.28,180.00,13.16
224.00,43,766.50,1795.20,90.00,15.46
224.00,44,1.60,1624.08,0.00,11.08
224.00,45,127.74,1195.20,90.00,11.23
224.00,46,-1.60,39.19,180.00,14.28
224.00,47,1528.69,4.80,270.00,10.08
224.00,48,1788.60,595.20,90.00,0.00
224.00,49,595.20,947.19,180.00,13.12
224.00,5,1198.40,217.84,180.00,11.85
224.00,50,1298.52,1201.60,270.00,13.73
224.00,51,140.37,1804.80,270.00,12.50
224.00,52,4.80,1726.52,0.00,12.70
224.00,53,282.74,-4.80,90.00,12.46
224.00,54,12.51,1801.60,270.00,11.72
224.00,55,38.24,1804.80,270.00,14.62
224.00,56,604.80,451.21,0.00,13.11
224.00,57,644.67,604.80,270.00,13.28
224.00,58,4.80,1630.37,0.00,11.62
224.00,59,275.94,-1.60,90.00,13.46
224.00,6,611.40,604.80,270.00,0.00
224.00,60,4.80,1276.26,0.00,15.59
224.00,61,1795.20,50.61,180.00,13.92
224.00,62,475.46,595.20,90.00,12.25
224.00,63,26.75,601.60,270.00,0.60
224.00,64,598.40,11.40,180.00,0.00
224.00,65,4.80,940.36,0.00,12.08
224.00,66,1793.26,4.80,207.85,4.06
224.00,67,1175.48,-4.80,90.00,11.64
224.00,68,1204.80,1788.60,0.00,0.00
224.00,69,1795.20,989.20,180.00,16.00
224.00,7,1795.20,709.73,180.00,11.25
224.00,70,237.38,595.20,90.00,10.92
224.00,71,759.99,4.80,270.00,12.15
224.00,72,1195.20,303.14,180.00,12.77
224.00,73,604.80,1256.62,0.00,14.24
224.00,74,1795.20,1390.05,180.00,12.56
224.00,75,1.60,1758.46,0.00,14.72
224.00,76,611.40,1201.60,270.00,0.00
224.00,77,604.80,1780.82,0.00,4.41
224.00,78,1271.92,1204.80,270.00,13.43
224.00,79,345.15,1198.40,90.00,12.00
224.00,8,1201.60,1773.60,0.00,0.00
224.00,80,601.60,467.09,0.00,13.78
224.00,81,1328.88,1204.80,270.00,11.86
224.00,82,1772.89,-4.80,90.00,14.27
224.00,83,1657.81,1795.20,90.00,10.41
224.00,84,1201.60,1781.10,0.00,0.00
224.00,85,604.80,1788.60,0.00,0.00
224.00,86,235.91,598.40,90.00,11.65
224.00,87,115.74,1804.80,270.00,12.89
224.00,88,853.37,1804.80,270.00,13.13
224.00,89,-4.80,18.76,180.00,12.13
224.00,9,425.45,1195.20,90.00,13.60
224.00,90,58.42,4.80,270.00,13.63
224.00,91,14.47,604.80,270.00,6.99
224.00,92,-4.80,810.97,180.00,13.67
224.00,93,4.80,1786.14,0.00,10.47
224.00,94,496.56,1804.80,270.00,15.96
224.00,95,1195.20,346.91,180.00,12.56
224.00,96,1205.67,7.09,297.81,6.34
224.00,97,100.60,1.60,270.00,13.11
224.00,98,1029.53,1195.20,90.00,12.87
224.00,99,1357.93,601.60,270.00,13.09
225.00,0,-4.80,1669.23,180.00,16.18
225.00,1,263.99,-4.80,90.00,10.90
225.00,10,8.91,1201.39,267.55,2.51
225.00,11,1198.40,611.59,180.00,0.55
225.00,12,1133.47,595.20,90.00,12.47
225.00,13,9.00,1205.00,272.29,2.41
225.00,14,990.01,-4.80,90.00,12.63
225.00,15,1071.47,-4.80,90.00,11.56
225.00,16,1201.40,1791.03,357.65,2.45
225.00,17,4.80,635.58,0.00,13.89
225.00,18,4.80,987.24,0.00,15.67
225.00,19,9.97,601.54,269.30,1.43
225.00,2,1295.21,601.60,270.00,13.09
225.00,20,1204.80,432.06,0.00,12.78
225.00,21,546.08,1804.80,270.00,15.25
225.00,22,604.80,487.74,0.00,13.21
225.00,23,-1.60,1387.40,180.00,11.41
225.00,24,590.39,1198.51,88.70,1.80
225.00,25,604.80,961.73,0.00,12.63
225.00,26,1790.44,598.52,88.63,1.85
225.00,27,-4.80,170.19,180.00,11.51
225.00,28,18.90,601.60,270.00,0.00
225.00,29,-1.60,151.39,180.00,14.18
225.00,3,270.78,595.20,90.00,11.31
225.00,30,1795.20,612.14,180.00,0.84
225.00,31,-1.89,1802.07,243.76,9.42
225.00,32,-4.80,115.35,180.00,11.83
225.00,33,4.80,1055.11,0.00,13.84
225.00,34,4.80,1112.04,0.00,14.18
225.00,35,595.20,909.24,180.00,13.03
225.00,36,4.80,1663.25,0.00,11.44
225.00,37,601.60,415.48,0.00,12.17
225.00,38,595.20,1750.28,180.00,11.50
225.00,39,595.20,1325.42,180.00,13.65
225.00,4,1677.31,1798.40,90.00,12.59
225.00,40,363.00,1195.20,90.00,9.77
225.00,41,79.77,4.80,270.00,12.89
225.00,42,1198.40,668.57,180.00,12.70
225.00,43,782.24,1795.20,90.00,15.74
225.00,44,1.60,1635.02,0.00,10.94
225.00,45,138.97,1195.20,90.00,11.23
225.00,46,-1.60,25.30,180.00,13.89
225.00,47,1517.68,4.80,270.00,11.02
225.00,48,1790.93,595.01,92.18,2.34
225.00,49,595.20,934.24,180.00,12.95
225.00,5,1198.40,205.90,180.00,11.94
225.00,50,1284.36,1201.60,270.00,14.15
225.00,51,128.69,1804.80,270.00,11.68
225.00,52,4.80,1739.48,0.00,12.97
225.00,53,294.49,-4.80,90.00,11.75
225.00,54,5.31,1801.44,268.21,7.22
225.00,55,23.54,1804.80,270.00,14.69
225.00,56,604.80,465.03,0.00,13.82
225.00,57,631.74,604.80,270.00,12.93
225.00,58,4.80,1641.76,0.00,11.39
225.00,59,289.75,-1.60,90.00,13.81
225.00,6,609.45,604.94,271.56,1.96
225.00,60,4.80,1292.42,0.00,16.16
225.00,61,1795.20,37.13,180.00,13.48
225.00,62,486.97,595.20,90.00,11.51
225.00,63,26.50,601.60,270.00,0.24
225.00,64,598.62,8.86,177.48,2.55
225.00,65,4.80,952.39,0.00,12.03
225.00,66,1787.63,4.80,270.00,5.63
225.00,67,1183.89,-4.80,90.00,8.41
225.00,68,1204.92,1790.41,1.32,1.82
225.00,69,1795.20,973.07,180.00,16.13
225.00,7,1795.20,698.55,180.00,11.19
225.00,70,249.84,595.20,90.00,12.46
225.00,71,747.57,4.80,270.00,12.43
225.00,72,1198.40,290.54,180.00,12.60
225.00,73,604.80,1271.96,0.00,15.34
225.00,74,1795.20,1377.70,180.00,12.35
225.00,75,1.60,1772.74,0.00,14.28
225.00,76,609.62,1201.49,268.72,1.79
225.00,77,604.80,1781.05,0.00,0.22
225.00,78,1258.49,1204.80,270.00,13.43
225.00,79,357.47,1198.40,90.00,12.31
225.00,8,1201.60,1773.60,0.00,0.00
225.00,80,601.60,481.28,0.00,14.19
225.00,81,1316.65,1204.80,270.00,12.23
225.00,82,1786.34,-4.80,90.00,13.44
225.00,83,1669.03,1795.20,90.00,11.23
225.00,84,1201.60,1781.10,0.00,0.00
225.00,85,604.88,1790.19,0.97,1.60
225.00,86,247.44,598.40,90.00,11.53
225.00,87,103.59,1804.80,270.00,12.16
225.00,88,840.96,1804.80,270.00,12.41
225.00,89,-4.80,7.17,180.00,11.58
225.00,9,439.11,1195.20,90.00,13.65
225.00,90,45.48,4.80,270.00,12.94
225.00,91,7.86,605.20,274.63,6.65
225.00,92,-4.80,797.58,180.00,13.38
225.00,93,4.80,1793.49,0.00,7.35
225.00,94,480.62,1804.80,270.00,15.94
225.00,95,1195.20,334.63,180.00,12.28
225.00,96,1204.80,14.00,357.73,7.08
225.00,97,87.63,1.60,270.00,12.97
225.00,98,1042.35,1195.20,90.00,12.81
225.00,99,1345.51,601.60,270.00,12.42
226.00,0,-4.80,1652.90,180.00,16.34
226.00,1,274.80,-4.80,90.00,10.82
226.00,10,5.01,1200.76,261.12,3.97
226.00,11,1198.40,611.42,180.00,0.17
226.00,12,1146.34,595.20,90.00,12.87
226.00,13,5.72,1207.00,296.79,4.04
226.00,14,1002.68,-4.80,90.00,12.67
226.00,15,1083.08,-4.80,90.00,11.61
226.00,16,1200.49,1795.45,348.75,4.55
226.00,17,4.80,649.68,0.00,14.10
226.00,18,4.80,1002.16,0.00,14.92
226.00,19,6.22,601.00,263.13,3.79
226.00,2,1282.23,601.60,270.00,12.98
226.00,20,1204.80,445.23,0.00,13.17
226.00,21,530.58,1804.80,270.00,15.50
226.00,22,604.80,500.72,0.00,12.98
226.00,23,-1.60,1375.86,180.00,11.54
226.00,24,594.66,1199.12,81.86,4.31
226.00,25,604.80,974.64,0.00,12.91
226.00,26,1794.35,599.08,82.20,3.95
226.00,27,-4.80,159.25,180.00,10.94
226.00,28,17.60,601.60,270.00,1.31
226.00,29,-1.60,137.22,180.00,14.18
226.00,3,281.98,595.20,90.00,11.20
226.00,30,1795.20,611.49,180.00,0.65
226.00,31,-4.72,1794.17,190.92,8.59
226.00,32,-4.80,102.78,180.00,12.58
226.00,33,4.80,1068.38,0.00,13.27
226.00,34,4.80,1126.47,0.00,14.43
226.00,35,595.20,896.33,180.00,12.91
226.00,36,4.80,1674.83,0.00,11.59
226.00,37,601.60,428.48,0.00,13.00
226.00,38,595.20,1738.36,180.00,11.92
226.00,39,595.20,1312.61,180.00,12.81
226.00,4,1689.53,1798.40,90.00,12.23
226.00,40,373.01,1195.20,90.00,10.02
226.00,41,66.86,4.80,270.00,12.91
226.00,42,1198.40,655.58,180.00,13.00
226.00,43,797.44,1795.20,90.00,15.19
226.00,44,1.60,1646.56,0.00,11.54
226.00,45,149.04,1195.20,90.00,10.08
226.00,46,-1.60,13.16,180.00,12.14
226.00,47,1507.23,4.80,270.00,10.45
226.00,48,1794.21,593.12,115.31,3.97
226.00,49,595.20,921.58,180.00,12.66
226.00,5,1198.40,193.16,180.00,12.73
226.00,50,1271.25,1201.60,270.00,13.11
226.00,51,115.87,1804.80,270.00,12.82
226.00,52,4.80,1752.39,0.00,12.91
226.00,53,306.54,-4.80,90.00,12.05
226.00,54,-0.69,1797.79,227.23,7.46
226.00,55,11.55,1804.80,270.00,11.99
226.00,56,604.80,478.66,0.00,13.63
226.00,57,622.88,604.80,270.00,8.86
226.00,58,4.80,1652.77,0.00,11.01
226.00,59,303.41,-1.60,90.00,13.66
226.00,6,606.29,606.15,286.00,3.45
226.00,60,4.80,1307.70,0.00,15.28
226.00,61,1795.20,23.42,180.00,13.71
226.00,62,499.59,595.20,90.00,12.62
226.00,63,26.45,601.60,270.00,0.05
226.00,64,599.29,4.92,170.67,4.02
226.00,65,4.80,964.31,0.00,11.92
226.00,66,1779.47,4.80,270.00,8.16
226.00,67,1188.17,-4.80,90.00,4.27
226.00,68,1206.23,1793.82,17.03,3.74
226.00,69,1795.20,957.35,180.00,15.72
226.00,7,1795.20,686.69,180.00,11.85
226.00,70,261.82,595.20,90.00,11.98
226.00,71,735.45,4.80,270.00,12.11
226.00,72,1198.40,277.36,180.00,13.19
226.00,73,604.80,1286.91,0.00,14.95
226.00,74,1795.20,1365.45,180.00,12.25
226.00,75,1.60,1784.94,0.00,12.20
226.00,76,605.34,1200.88,261.86,4.33
226.00,77,604.80,1782.63,0.00,1.58
226.00,78,1245.19,1204.80,270.00,13.30
226.00,79,370.13,1198.40,90.00,12.66
226.00,8,1201.60,1773.60,0.00,0.00
226.00,80,601.60,495.49,0.00,14.21
226.00,81,1304.99,1204.80,270.00,11.66
226.00,82,1795.26,-4.56,87.27,8.94
226.00,83,1680.28,1795.20,90.00,11.24
226.00,84,1201.60,1783.17,0.00,2.08
226.00,85,606.41,1793.93,19.47,4.17
226.00,86,259.38,598.40,90.00,11.94
226.00,87,91.41,1804.80,270.00,12.18
226.00,88,828.16,1804.80,270.00,12.80
226.00,89,-3.05,-0.24,162.61,7.76
226.00,9,453.36,1195.20,90.00,14.25
226.00,90,32.80,4.80,270.00,12.68
226.00,91,4.90,609.68,330.36,5.73
226.00,92,-4.80,784.57,180.00,13.02
226.00,93,7.48,1795.20,42.41,3.77
226.00,94,465.56,1804.80,270.00,15.06
226.00,95,1195.20,322.74,180.00,11.89
226.00,96,1204.80,22.65,0.00,8.64
226.00,97,74.19,1.60,270.00,13.44
226.00,98,1055.84,1195.20,90.00,13.50
226.00,99,1332.43,601.60,270.00,13.08
227.00,0,-4.80,1636.53,180.00,16.37
227.00,1,285.79,-4.80,90.00,10.99
227.00,10,0.36,1196.87,227.79,6.22
227.00,11,1198.40,611.41,180.00,0.01
227.00,12,1158.54,595.20,90.00,12.20
227.00,13,4.80,1210.50,338.99,3.68
227.00,14,1014.75,-4.80,90.00,12.06
227.00,15,1093.84,-4.80,90.00,10.77
227.00,16,1196.34,1799.96,314.21,6.32
227.00,17,4.80,664.55,0.00,14.87
227.00,18,4.80,1017.35,0.00,15.18
227.00,19,1.63,598.74,243.07,5.18
227.00,2,1270.41,601.60,270.00,11.82
227.00,20,1204.80,458.08,0.00,12.85
227.00,21,515.23,1804.80,270.00,15.35
227.00,22,604.80,513.35,0.00,12.63
227.00,23,-1.60,1364.12,180.00,11.74
227.00,24,599.60,1203.06,48.20,6.51
227.00,25,604.80,987.01,0.00,12.37
227.00,26,1799.18,602.36,52.86,6.00
227.00,27,-4.80,147.86,180.00,11.40
227.00,28,14.84,601.60,270.00,2.76
227.00,29,-1.60,122.62,180.00,14.59
227.00,3,293.80,595.20,90.00,11.82
